text,timediff,PTAB,PL1,PL2,PL3,PL4,PR1,PR2,PR3,PR4,B1P,B2P,B3P,B4P,B5P,15K,sourceID_encoded,BodyGroup_to_encoded,BodyGroup_from_encoded
"Measurement finished OK. (Protocol: 'AX T1', Sequence: '%SiemensSeq%\tse')",0.0,-672250,,,,,,,,,,,,,,,10,1,10
Patient table has started moving. Absolute PTAB Position: -1554000,2.0,-1554000,,,,,,,,,,,,,,,4,1,10
Measurement control information: measurement has been stopped by user. ID: syngo.MR.MRI_MSR_NlsMessageId.Resources.MSRmsg.MRI_MSR_I_34_USER_STOP,2.0,-1554000,,,,,,,,,,,,,,,12,1,10
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",11.0,-1554000,,,,,,,,,,,,,,,5,1,10
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",33.0,-1554000,,,,,,,,,,,,,,,5,1,10
Patient table has started moving. Absolute PTAB Position: 900,99.0,900,,,,,,,,,,,,,,,4,1,10
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",100.0,900,,,,,,,,,,,,,,,5,1,10
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",112.0,900,,,,,,,,,,,,,,,5,1,10
Patient table has started moving. Absolute PTAB Position: -600,112.0,-600,,,,,,,,,,,,,,,4,1,10
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",113.0,-600,,,,,,,,,,,,,,,5,1,10
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,130f000000000000,0,0,0,0,131c,131d,0,0'. Connected coil elements: BC,BO1-3,SP1-8.)",852.0,-600,,,,,,,,,,,,,,,1,1,10
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,130f000000000000,0,0,0,0,131c,131d,0,0'. Connected coil elements: BC,BO1-3,SP1-8.)",853.0,-600,,,,,,,,,,,,,,,1,1,10
Patient table has started moving. Absolute PTAB Position: -100,917.0,-100,,,,,,,,,,,,,,,4,1,10
"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",921.0,-100,,,,,,,,,,,,,,,5,1,10
Patient table has started moving. Absolute PTAB Position: -645050,922.0,-645050,,,,,,,,,,,,,,,4,1,10
"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",923.0,-645050,,,,,,,,,,,,,,,5,1,10
Patient table has started moving. Absolute PTAB Position: -585750,923.0,-585750,,,,,,,,,,,,,,,4,1,10
"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",924.0,-585750,,,,,,,,,,,,,,,5,1,10
Patient table has started moving. Absolute PTAB Position: -599350,924.0,-599350,,,,,,,,,,,,,,,4,1,10
"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",925.0,-599350,,,,,,,,,,,,,,,5,1,10
Patient has been positioned,926.0,-599350,,,,,,,,,,,,,,,7,1,10
Patient table has started moving. Absolute PTAB Position: -625650,927.0,-625650,,,,,,,,,,,,,,,4,1,10
"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",933.0,-625650,,,,,,,,,,,,,,,5,1,10
A patient has been registered successfully (e8dac5ba34ff4376ba27d457e4bbcf183fc5067d).,949.0,-625650,,,,,,,,,,,,,,,8,1,10
"Start prepare. (Protocol: 'FB LOCALIZER', Sequence: '%SiemensSeq%\haste')",972.0,-625650,,,,,,,,,,,,,,,9,1,10
0,972.0,-625650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,972.0,-625650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,972.0,-625650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,972.0,-625650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,972.0,-625650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,972.0,-625650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,972.0,-625650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,972.0,-625650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,972.0,-625650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,972.0,-625650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,972.0,-625650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
