text,timediff,PTAB,PL1,PL2,PL3,PL4,PR1,PR2,PR3,PR4,B1P,B2P,B3P,B4P,B5P,15K,sourceID_encoded,BodyGroup_to_encoded,BodyGroup_from_encoded
"Measurement finished OK. (Protocol: 'LOCALIZER (KNEES)', Sequence: '%SiemensSeq%\gre')",0.0,-295350,,,,,,,,,,,,,,,10,10,5
Measurement control information: measurement has been stopped by user. ID: syngo.MR.MRI_MSR_NlsMessageId.Resources.MSRmsg.MRI_MSR_I_34_USER_STOP,30.000000000000004,-295350,,,,,,,,,,,,,,,12,10,5
Patient table has started moving. Absolute PTAB Position: -1560050,34.0,-1560050,,,,,,,,,,,,,,,4,10,5
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",43.0,-1560050,,,,,,,,,,,,,,,5,10,5
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,0,0,0,0,0,131c,131d,0,0'. Connected coil elements: BC,SP1-8.)",49.0,-1560050,,,,,,,,,,,,,,,1,10,5
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",61.00000000000001,-1560050,,,,,,,,,,,,,,,5,10,5
"YAxisUpPossible: 1, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",84.0,-1560050,,,,,,,,,,,,,,,5,10,5
A patient has been registered successfully (0db28bea25815ac38469eacd0086d6c4c25d4d18).,127.0,-1560050,,,,,,,,,,,,,,,8,10,5
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,0,0,0,13161315,1314,131c,131d,0,0'. Connected coil elements: BC,HE1-4,NE1,2,SP1-8.)",223.0,-1560050,,,,,,,,,,,,,,,1,10,5
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,0,0,0,1315,1314,131c,131d,0,0'. Connected coil elements: BC,HE2,4,NE2,SP1-8.)",224.0,-1560050,,,,,,,,,,,,,,,1,10,5
