text,timediff,PTAB,PL1,PL2,PL3,PL4,PR1,PR2,PR3,PR4,B1P,B2P,B3P,B4P,B5P,15K,sourceID_encoded,BodyGroup_to_encoded,BodyGroup_from_encoded
"Measurement finished OK. (Protocol: 'AX T2', Sequence: '%SiemensSeq%\tse')",0.0,-315400,,,,,,,,,,,,,,,10,10,10
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",1.0,-315400,,,,,,,,,,,,,,,5,10,10
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,0,0,0,1315,1314,131c,131d,0,0'. Connected coil elements: BC,HE2,4,NE2,SP1-8.)",1.0,-315400,,,,,,,,,,,,,,,1,10,10
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",15.000000000000002,-315400,,,,,,,,,,,,,,,5,10,10
Patient table has started moving. Absolute PTAB Position: 500,32.0,500,,,,,,,,,,,,,,,4,10,10
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",33.0,500,,,,,,,,,,,,,,,5,10,10
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",44.0,500,,,,,,,,,,,,,,,5,10,10
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",67.0,500,,,,,,,,,,,,,,,5,10,10
Measurement control information: measurement has been stopped by user. ID: syngo.MR.MRI_MSR_NlsMessageId.Resources.MSRmsg.MRI_MSR_I_34_USER_STOP,79.0,500,,,,,,,,,,,,,,,12,10,10
A patient has been registered successfully (ede5dd91f1bfb80b0ce39262cb0263c5fa9a18ec).,92.0,500,,,,,,,,,,,,,,,8,10,10
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",114.0,500,,,,,,,,,,,,,,,5,10,10
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",132.0,500,,,,,,,,,,,,,,,5,10,10
Patient table has started moving. Absolute PTAB Position: -850,132.0,-850,,,,,,,,,,,,,,,4,10,10
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",133.0,-850,,,,,,,,,,,,,,,5,10,10
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,0,0,0,13161315,1314,131c,131d,0,0'. Connected coil elements: BC,HE1-4,NE1,2,SP1-8.)",140.0,-850,,,,,,,,,,,,,,,1,10,10
Patient table has started moving. Absolute PTAB Position: -50,140.0,-50,,,,,,,,,,,,,,,4,10,10
"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",143.0,-50,,,,,,,,,,,,,,,5,10,10
Patient has been positioned,144.0,-50,,,,,,,,,,,,,,,7,10,10
Patient table has started moving. Absolute PTAB Position: -361600,144.0,-361600,,,,,,,,,,,,,,,4,10,10
"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",150.0,-361600,,,,,,,,,,,,,,,5,10,10
"Start prepare. (Protocol: 'AASpine_Scout', Sequence: '%SiemensSeq%\AALScout')",166.0,-361600,,,,,,,,,,,,,,,9,10,10
0,166.0,-361600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,166.0,-361600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,166.0,-361600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
