text,timediff,PTAB,PL1,PL2,PL3,PL4,PR1,PR2,PR3,PR4,B1P,B2P,B3P,B4P,B5P,15K,sourceID_encoded,BodyGroup_to_encoded,BodyGroup_from_encoded
"Measurement finished OK. (Protocol: 'AX OBL STIR', Sequence: '%SiemensSeq%\tse')",0.0,-247550,,,,,,,,,,,,,,,10,9,7
Patient table has started moving. Absolute PTAB Position: -1188950,56.0,-1188950,,,,,,,,,,,,,,,4,9,7
Measurement control information: measurement has been stopped by user. ID: syngo.MR.MRI_MSR_NlsMessageId.Resources.MSRmsg.MRI_MSR_I_34_USER_STOP,56.0,-1188950,,,,,,,,,,,,,,,12,9,7
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",63.00000000000001,-1188950,,,,,,,,,,,,,,,5,9,7
A patient has been registered successfully (c9c71e9afe03cbcbab4b6d429ca7f94c2f6ebf34).,69.0,-1188950,,,,,,,,,,,,,,,8,9,7
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",89.0,-1188950,,,,,,,,,,,,,,,5,9,7
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,0,0,0,2308,2307,131c,131d,0,0'. Connected coil elements: BC,FA,TO,SP1-8.)",90.0,-1188950,,,,,,,,,,,,,,,1,9,7
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,0,0,0,0,0,131c,131d,0,0'. Connected coil elements: BC,SP1-8.)",91.0,-1188950,,,,,,,,,,,,,,,1,9,7
Patient table has started moving. Absolute PTAB Position: 850,207.0,850,,,,,,,,,,,,,,,4,9,7
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",207.0,850,,,,,,,,,,,,,,,5,9,7
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",219.0,850,,,,,,,,,,,,,,,5,9,7
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,2309,0,0,0,0,0,131c,131d,0,0'. Connected coil elements: BC,SHA,SP1-8.)",247.00000000000003,850,,,,,,,,,,,,,,,1,9,7
Patient table has started moving. Absolute PTAB Position: -1550,342.0,-1550,,,,,,,,,,,,,,,4,9,7
"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",347.0,-1550,,,,,,,,,,,,,,,5,9,7
Patient table has started moving. Absolute PTAB Position: -664050,348.0,-664050,,,,,,,,,,,,,,,4,9,7
"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",352.0,-664050,,,,,,,,,,,,,,,5,9,7
Patient table has started moving. Absolute PTAB Position: -534850,352.0,-534850,,,,,,,,,,,,,,,4,9,7
"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",353.0,-534850,,,,,,,,,,,,,,,5,9,7
Patient has been positioned,354.0,-534850,,,,,,,,,,,,,,,7,9,7
Patient table has started moving. Absolute PTAB Position: -507150,354.0,-507150,,,,,,,,,,,,,,,4,9,7
"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",360.0,-507150,,,,,,,,,,,,,,,5,9,7
"Start prepare. (Protocol: 'AAShoulder_Scout', Sequence: '%SiemensSeq%\AALScout')",378.0,-507150,,,,,,,,,,,,,,,9,9,7
0,378.0,-507150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,378.0,-507150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,378.0,-507150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,378.0,-507150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
