text,timediff,PTAB,PL1,PL2,PL3,PL4,PR1,PR2,PR3,PR4,B1P,B2P,B3P,B4P,B5P,15K,sourceID_encoded,BodyGroup_to_encoded,BodyGroup_from_encoded
"Measurement finished OK. (Protocol: 'FLAIR 3D', Sequence: '%SiemensSeq%\space')",0.0,-254700,,,,,,,,,,,,,,,10,1,3
Patient table has started moving. Absolute PTAB Position: -1189950,22.0,-1189950,,,,,,,,,,,,,,,4,1,3
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",29.000000000000004,-1189950,,,,,,,,,,,,,,,5,1,3
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,0,0,0,1315,1314,131c,131d,0,0'. Connected coil elements: BC,HE2,4,NE2,SP1-8.)",42.0,-1189950,,,,,,,,,,,,,,,1,1,3
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",64.0,-1189950,,,,,,,,,,,,,,,5,1,3
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,0,0,0,13161315,1314,131c,131d,0,0'. Connected coil elements: BC,HE1-4,NE1,2,SP1-8.)",84.0,-1189950,,,,,,,,,,,,,,,1,1,3
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,0,0,0,0,0,131c,131d,0,0'. Connected coil elements: BC,SP1-8.)",85.0,-1189950,,,,,,,,,,,,,,,1,1,3
Measurement control information: measurement has been stopped by user. ID: syngo.MR.MRI_MSR_NlsMessageId.Resources.MSRmsg.MRI_MSR_I_34_USER_STOP,193.0,-1189950,,,,,,,,,,,,,,,12,1,3
Patient table has started moving. Absolute PTAB Position: 750,761.0,750,,,,,,,,,,,,,,,4,1,3
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",762.0,750,,,,,,,,,,,,,,,5,1,3
