text,timediff,PTAB,PL1,PL2,PL3,PL4,PR1,PR2,PR3,PR4,B1P,B2P,B3P,B4P,B5P,15K,sourceID_encoded,BodyGroup_to_encoded,BodyGroup_from_encoded
"Measurement finished OK. (Protocol: 'AX VIBE PRE', Sequence: '%SiemensSeq%\fl3d_vibe')",0.0,-698150,,,,,,,,,,,,,,,10,3,1
Patient table has started moving. Absolute PTAB Position: -1698900,30.000000000000004,-1698900,,,,,,,,,,,,,,,4,3,1
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,0,0,0,0,0,131c,131d,0,0'. Connected coil elements: BC,SP1-8.)",39.0,-1698900,,,,,,,,,,,,,,,1,3,1
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",40.0,-1698900,,,,,,,,,,,,,,,5,3,1
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",54.0,-1698900,,,,,,,,,,,,,,,5,3,1
Patient table has started moving. Absolute PTAB Position: 300,55.0,300,,,,,,,,,,,,,,,4,3,1
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",57.0,300,,,,,,,,,,,,,,,5,3,1
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",67.0,300,,,,,,,,,,,,,,,5,3,1
Measurement control information: measurement has been stopped by user. ID: syngo.MR.MRI_MSR_NlsMessageId.Resources.MSRmsg.MRI_MSR_I_34_USER_STOP,211.0,300,,,,,,,,,,,,,,,12,3,1
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,0,0,0,1315,0,131c,131d,0,0'. Connected coil elements: BC,SP1-8.)",1434.0,300,,,,,,,,,,,,,,,1,3,1
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",1446.0,300,,,,,,,,,,,,,,,5,3,1
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,0,0,0,1315,1314,131c,131d,0,0'. Connected coil elements: BC,HE2,4,NE2,SP1-8.)",1671.0,300,,,,,,,,,,,,,,,1,3,1
Patient table has started moving. Absolute PTAB Position: -1150,1672.0,-1150,,,,,,,,,,,,,,,4,3,1
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",1672.0,-1150,,,,,,,,,,,,,,,5,3,1
