text,timediff,PTAB,PL1,PL2,PL3,PL4,PR1,PR2,PR3,PR4,B1P,B2P,B3P,B4P,B5P,15K,sourceID_encoded,BodyGroup_to_encoded,BodyGroup_from_encoded
"Measurement finished OK. (Protocol: 'C+ AX VIBE POST 5 MIN', Sequence: '%SiemensSeq%\fl3d_vibe')",0.0,-1088850,,,,,,,,,,,,,,,10,1,1
Patient table has started moving. Absolute PTAB Position: -1984950,32.0,-1984950,,,,,,,,,,,,,,,4,1,1
Measurement control information: measurement has been stopped by user. ID: syngo.MR.MRI_MSR_NlsMessageId.Resources.MSRmsg.MRI_MSR_I_34_USER_STOP,32.0,-1984950,,,,,,,,,,,,,,,12,1,1
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",43.0,-1984950,,,,,,,,,,,,,,,5,1,1
A patient has been registered successfully (853cc664b48f62fbadb34733b260e0e2c02d4724).,48.0,-1984950,,,,,,,,,,,,,,,8,1,1
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,0,0,0,0,0,131c,131d,0,0'. Connected coil elements: BC,SP1-8.)",121.0,-1984950,,,,,,,,,,,,,,,1,1,1
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",143.0,-1984950,,,,,,,,,,,,,,,5,1,1
"YAxisUpPossible: 1, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",200.0,-1984950,,,,,,,,,,,,,,,5,1,1
Patient table has started moving. Absolute PTAB Position: 400,229.00000000000003,400,,,,,,,,,,,,,,,4,1,1
"YAxisUpPossible: 1, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",230.00000000000003,400,,,,,,,,,,,,,,,5,1,1
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",243.00000000000003,400,,,,,,,,,,,,,,,5,1,1
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",244.00000000000003,400,,,,,,,,,,,,,,,5,1,1
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,130f000000000000,0,0,0,0,131c,131d,0,0'. Connected coil elements: BC,BO1-3,SP1-8.)",261.0,400,,,,,,,,,,,,,,,1,1,1
Patient table has started moving. Absolute PTAB Position: -750,302.0,-750,,,,,,,,,,,,,,,4,1,1
"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",308.0,-750,,,,,,,,,,,,,,,5,1,1
Patient table has started moving. Absolute PTAB Position: -819600,308.0,-819600,,,,,,,,,,,,,,,4,1,1
"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",309.0,-819600,,,,,,,,,,,,,,,5,1,1
Patient table has started moving. Absolute PTAB Position: -827250,309.0,-827250,,,,,,,,,,,,,,,4,1,1
"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",311.0,-827250,,,,,,,,,,,,,,,5,1,1
Patient table has started moving. Absolute PTAB Position: -1033100,311.0,-1033100,,,,,,,,,,,,,,,4,1,1
"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",313.0,-1033100,,,,,,,,,,,,,,,5,1,1
