text,timediff,PTAB,PL1,PL2,PL3,PL4,PR1,PR2,PR3,PR4,B1P,B2P,B3P,B4P,B5P,15K,sourceID_encoded,BodyGroup_to_encoded,BodyGroup_from_encoded
"Measurement finished OK. (Protocol: 'COR TI', Sequence: '%SiemensSeq%\tse')",0.0,-296350,,,,,,,,,,,,,,,10,1,3
Patient table has started moving. Absolute PTAB Position: -1198950,8.0,-1198950,,,,,,,,,,,,,,,4,1,3
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",15.000000000000002,-1198950,,,,,,,,,,,,,,,5,1,3
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,0,0,0,1315,1314,131c,131d,0,0'. Connected coil elements: BC,HE2,4,NE2,SP1-8.)",16.0,-1198950,,,,,,,,,,,,,,,1,1,3
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",24.0,-1198950,,,,,,,,,,,,,,,5,1,3
Patient table has started moving. Absolute PTAB Position: 350,77.0,350,,,,,,,,,,,,,,,4,1,3
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",79.0,350,,,,,,,,,,,,,,,5,1,3
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",89.0,350,,,,,,,,,,,,,,,5,1,3
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",166.0,350,,,,,,,,,,,,,,,5,1,3
Patient table has started moving. Absolute PTAB Position: -1150,212.0,-1150,,,,,,,,,,,,,,,4,1,3
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",213.0,-1150,,,,,,,,,,,,,,,5,1,3
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",222.0,-1150,,,,,,,,,,,,,,,5,1,3
A patient has been registered successfully (780823e57f8764eb1676475cdaec91712f11d91d).,231.00000000000003,-1150,,,,,,,,,,,,,,,8,1,3
Measurement control information: measurement has been stopped by user. ID: syngo.MR.MRI_MSR_NlsMessageId.Resources.MSRmsg.MRI_MSR_I_34_USER_STOP,231.00000000000003,-1150,,,,,,,,,,,,,,,12,1,3
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,130f000000000000,0,0,1315,1314,131c,131d,0,0'. Connected coil elements: BC,BO1-3,HE2,4,NE2,SP1-8.)",487.00000000000006,-1150,,,,,,,,,,,,,,,1,1,3
Patient table has started moving. Absolute PTAB Position: -100,571.0,-100,,,,,,,,,,,,,,,4,1,3
"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",576.0,-100,,,,,,,,,,,,,,,5,1,3
Patient table has started moving. Absolute PTAB Position: -637450,583.0,-637450,,,,,,,,,,,,,,,4,1,3
"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",584.0,-637450,,,,,,,,,,,,,,,5,1,3
Patient has been positioned,585.0,-637450,,,,,,,,,,,,,,,7,1,3
Patient table has started moving. Absolute PTAB Position: -644600,585.0,-644600,,,,,,,,,,,,,,,4,1,3
"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",591.0,-644600,,,,,,,,,,,,,,,5,1,3
"Start prepare. (Protocol: 'FB LOCALIZER', Sequence: '%SiemensSeq%\haste')",621.0,-644600,,,,,,,,,,,,,,,9,1,3
0,621.0,-644600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,621.0,-644600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,621.0,-644600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,621.0,-644600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,621.0,-644600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,621.0,-644600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,621.0,-644600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,621.0,-644600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,621.0,-644600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,621.0,-644600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,621.0,-644600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,621.0,-644600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,621.0,-644600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
