text,timediff,PTAB,PL1,PL2,PL3,PL4,PR1,PR2,PR3,PR4,B1P,B2P,B3P,B4P,B5P,15K,sourceID_encoded,BodyGroup_to_encoded,BodyGroup_from_encoded
"Measurement finished OK. (Protocol: 'SAG T1 FS  POST', Sequence: '%SiemensSeq%\tse')",0.0,-248650,,,,,,,,,,,,,,,10,3,7
Patient table has started moving. Absolute PTAB Position: -1152950,24.0,-1152950,,,,,,,,,,,,,,,4,3,7
Measurement control information: measurement has been stopped by user. ID: syngo.MR.MRI_MSR_NlsMessageId.Resources.MSRmsg.MRI_MSR_I_34_USER_STOP,25.0,-1152950,,,,,,,,,,,,,,,12,3,7
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",31.000000000000004,-1152950,,,,,,,,,,,,,,,5,3,7
A patient has been registered successfully (3d5c1f6a2a7f2da9ca97e91c030876ba2c246dd4).,44.0,-1152950,,,,,,,,,,,,,,,8,3,7
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",72.0,-1152950,,,,,,,,,,,,,,,5,3,7
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,0,0,0,2308,2307,131c,131d,0,0'. Connected coil elements: BC,FA,TO,SP1-8.)",80.0,-1152950,,,,,,,,,,,,,,,1,3,7
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",83.0,-1152950,,,,,,,,,,,,,,,5,3,7
Patient table has started moving. Absolute PTAB Position: 300,124.0,300,,,,,,,,,,,,,,,4,3,7
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",126.0,300,,,,,,,,,,,,,,,5,3,7
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",137.0,300,,,,,,,,,,,,,,,5,3,7
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,0,0,0,0,0,131c,131d,0,0'. Connected coil elements: BC,SP1-8.)",138.0,300,,,,,,,,,,,,,,,1,3,7
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,0,0,0,1315,1314,131c,131d,0,0'. Connected coil elements: BC,HE2,4,NE2,SP1-8.)",155.0,300,,,,,,,,,,,,,,,1,3,7
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",172.0,300,,,,,,,,,,,,,,,5,3,7
Patient table has started moving. Absolute PTAB Position: -850,212.0,-850,,,,,,,,,,,,,,,4,3,7
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",213.0,-850,,,,,,,,,,,,,,,5,3,7
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",221.0,-850,,,,,,,,,,,,,,,5,3,7
Patient table has started moving. Absolute PTAB Position: 750,221.0,750,,,,,,,,,,,,,,,4,3,7
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",222.0,750,,,,,,,,,,,,,,,5,3,7
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,0,0,0,13161315,1314,131c,131d,0,0'. Connected coil elements: BC,HE1-4,NE1,2,SP1-8.)",230.00000000000003,750,,,,,,,,,,,,,,,1,3,7
Patient table has started moving. Absolute PTAB Position: 150,230.00000000000003,150,,,,,,,,,,,,,,,4,3,7
"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",233.00000000000003,150,,,,,,,,,,,,,,,5,3,7
Patient table has started moving. Absolute PTAB Position: -222450,233.00000000000003,-222450,,,,,,,,,,,,,,,4,3,7
"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",234.00000000000003,-222450,,,,,,,,,,,,,,,5,3,7
Patient has been positioned,235.00000000000003,-222450,,,,,,,,,,,,,,,7,3,7
Patient table has started moving. Absolute PTAB Position: -245900,235.00000000000003,-245900,,,,,,,,,,,,,,,4,3,7
"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",241.00000000000003,-245900,,,,,,,,,,,,,,,5,3,7
"Start prepare. (Protocol: 'SCOUT AUTO ALIGN', Sequence: '%SiemensSeq%\AALScout')",265.0,-245900,,,,,,,,,,,,,,,9,3,7
0,265.0,-245900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,265.0,-245900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,265.0,-245900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,265.0,-245900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,265.0,-245900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,265.0,-245900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,265.0,-245900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,265.0,-245900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
