text,timediff,PTAB,PL1,PL2,PL3,PL4,PR1,PR2,PR3,PR4,B1P,B2P,B3P,B4P,B5P,15K,sourceID_encoded,BodyGroup_to_encoded,BodyGroup_from_encoded
"Measurement finished OK. (Protocol: 'C+ AX T1 VIBE WHOLE PELVIS', Sequence: '%SiemensSeq%\fl3d_vibe')",0.0,-957550,,,,,,,,,,,,,,,10,3,1
Patient table has started moving. Absolute PTAB Position: -1835800,82.0,-1835800,,,,,,,,,,,,,,,4,3,1
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",92.0,-1835800,,,,,,,,,,,,,,,5,3,1
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,0,0,0,1315,1314,131c,131d,0,0'. Connected coil elements: BC,HE2,4,NE2,SP1-8.)",110.0,-1835800,,,,,,,,,,,,,,,1,3,1
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",112.0,-1835800,,,,,,,,,,,,,,,5,3,1
Patient table has started moving. Absolute PTAB Position: 500,159.0,500,,,,,,,,,,,,,,,4,3,1
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",160.0,500,,,,,,,,,,,,,,,5,3,1
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",170.0,500,,,,,,,,,,,,,,,5,3,1
Measurement control information: measurement has been stopped by user. ID: syngo.MR.MRI_MSR_NlsMessageId.Resources.MSRmsg.MRI_MSR_I_34_USER_STOP,1220.0,500,,,,,,,,,,,,,,,12,3,1
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",1394.0,500,,,,,,,,,,,,,,,5,3,1
"YAxisUpPossible: 1, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",1410.0,500,,,,,,,,,,,,,,,5,3,1
Patient table has started moving. Absolute PTAB Position: -500,1432.0,-500,,,,,,,,,,,,,,,4,3,1
"YAxisUpPossible: 1, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",1432.0,-500,,,,,,,,,,,,,,,5,3,1
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",1445.0,-500,,,,,,,,,,,,,,,5,3,1
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,0,0,0,13161315,1314,131c,131d,0,0'. Connected coil elements: BC,HE1-4,NE1,2,SP1-8.)",1485.0,-500,,,,,,,,,,,,,,,1,3,1
Patient table has started moving. Absolute PTAB Position: 700,1485.0,700,,,,,,,,,,,,,,,4,3,1
"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",1487.0,700,,,,,,,,,,,,,,,5,3,1
Patient table has started moving. Absolute PTAB Position: -77950,1493.0,-77950,,,,,,,,,,,,,,,4,3,1
"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",1495.0,-77950,,,,,,,,,,,,,,,5,3,1
Patient table has started moving. Absolute PTAB Position: -180700,1495.0,-180700,,,,,,,,,,,,,,,4,3,1
"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",1497.0,-180700,,,,,,,,,,,,,,,5,3,1
Patient has been positioned,1497.0,-180700,,,,,,,,,,,,,,,7,3,1
Patient table has started moving. Absolute PTAB Position: -232550,1497.0,-232550,,,,,,,,,,,,,,,4,3,1
"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",1503.0,-232550,,,,,,,,,,,,,,,5,3,1
A patient has been registered successfully (79bdb195cbea0ae6688ff709e40b129ad1b18d60).,1524.0,-232550,,,,,,,,,,,,,,,8,3,1
"Start prepare. (Protocol: 'AAHScout', Sequence: '%SiemensSeq%\AALScout')",1545.0,-232550,,,,,,,,,,,,,,,9,3,1
0,1545.0,-232550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,1545.0,-232550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,1545.0,-232550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
