text,timediff,PTAB,PL1,PL2,PL3,PL4,PR1,PR2,PR3,PR4,B1P,B2P,B3P,B4P,B5P,15K,sourceID_encoded,BodyGroup_to_encoded,BodyGroup_from_encoded
"Measurement finished OK. (Protocol: 'COR PD FS', Sequence: '%SiemensSeq%\tse')",0.0,-734700,,,,,,,,,,,,,,,10,1,6
Patient table has started moving. Absolute PTAB Position: -1650050,189.0,-1650050,,,,,,,,,,,,,,,4,1,6
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",199.0,-1650050,,,,,,,,,,,,,,,5,1,6
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",210.0,-1650050,,,,,,,,,,,,,,,5,1,6
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,0,0,0,0,0,131c,131d,0,0'. Connected coil elements: BC,SP1-8.)",213.0,-1650050,,,,,,,,,,,,,,,1,1,6
Patient table has started moving. Absolute PTAB Position: 450,220.0,450,,,,,,,,,,,,,,,4,1,6
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",222.0,450,,,,,,,,,,,,,,,5,1,6
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",234.00000000000003,450,,,,,,,,,,,,,,,5,1,6
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",244.00000000000003,450,,,,,,,,,,,,,,,5,1,6
Patient table has started moving. Absolute PTAB Position: -550,641.0,-550,,,,,,,,,,,,,,,4,1,6
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",641.0,-550,,,,,,,,,,,,,,,5,1,6
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",651.0,-550,,,,,,,,,,,,,,,5,1,6
Patient table has started moving. Absolute PTAB Position: 50,849.0,50,,,,,,,,,,,,,,,4,1,6
