text,timediff,PTAB,PL1,PL2,PL3,PL4,PR1,PR2,PR3,PR4,B1P,B2P,B3P,B4P,B5P,15K,sourceID_encoded,BodyGroup_to_encoded,BodyGroup_from_encoded
"Measurement finished OK. (Protocol: 'AX T1', Sequence: '%SiemensSeq%\tse')",0.0,-762150,,,,,,,,,,,,,,,10,1,10
Patient table has started moving. Absolute PTAB Position: -1698100,10.0,-1698100,,,,,,,,,,,,,,,4,1,10
Measurement control information: measurement has been stopped by user. ID: syngo.MR.MRI_MSR_NlsMessageId.Resources.MSRmsg.MRI_MSR_I_34_USER_STOP,10.0,-1698100,,,,,,,,,,,,,,,12,1,10
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",19.0,-1698100,,,,,,,,,,,,,,,5,1,10
A patient has been registered successfully (42ee14cb89af97b2b0bceab4ba0a5fc941e4e48b).,25.0,-1698100,,,,,,,,,,,,,,,8,1,10
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",46.0,-1698100,,,,,,,,,,,,,,,5,1,10
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",49.0,-1698100,,,,,,,,,,,,,,,5,1,10
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",74.0,-1698100,,,,,,,,,,,,,,,5,1,10
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",347.0,-1698100,,,,,,,,,,,,,,,5,1,10
Patient table has started moving. Absolute PTAB Position: 650,424.0,650,,,,,,,,,,,,,,,4,1,10
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",425.0,650,,,,,,,,,,,,,,,5,1,10
Patient table has started moving. Absolute PTAB Position: -1750,440.0,-1750,,,,,,,,,,,,,,,4,1,10
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",441.0,-1750,,,,,,,,,,,,,,,5,1,10
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",452.0,-1750,,,,,,,,,,,,,,,5,1,10
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,130f0000,0,0,0,0,131c,131d,0,0'. Connected coil elements: BC,BO1-3,SP1-8.)",453.0,-1750,,,,,,,,,,,,,,,1,1,10
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,130f000000000000,0,0,0,0,131c,131d,0,0'. Connected coil elements: BC,BO1-3,SP1-8.)",455.0,-1750,,,,,,,,,,,,,,,1,1,10
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,130f0000,0,0,0,0,131c,131d,0,0'. Connected coil elements: BC,BO1-3,SP1-8.)",456.0,-1750,,,,,,,,,,,,,,,1,1,10
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,130f000000000000,0,0,0,0,131c,131d,0,0'. Connected coil elements: BC,BO1-3,SP1-8.)",459.00000000000006,-1750,,,,,,,,,,,,,,,1,1,10
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,130f000000000000,0,0,0,0,131c,131d,0,0'. Connected coil elements: BC,BO1-3,SP1-8.)",460.00000000000006,-1750,,,,,,,,,,,,,,,1,1,10
Patient table has started moving. Absolute PTAB Position: 0,562.0,0,,,,,,,,,,,,,,,4,1,10
"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",572.0,0,,,,,,,,,,,,,,,5,1,10
Patient has been positioned,581.0,0,,,,,,,,,,,,,,,7,1,10
Patient table has started moving. Absolute PTAB Position: -1130000,581.0,-1130000,,,,,,,,,,,,,,,4,1,10
"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",587.0,-1130000,,,,,,,,,,,,,,,5,1,10
"Start prepare. (Protocol: 'FB LOCALIZER', Sequence: '%SiemensSeq%\haste')",617.0,-1130000,,,,,,,,,,,,,,,9,1,10
0,617.0,-1130000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,617.0,-1130000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,617.0,-1130000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,617.0,-1130000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,617.0,-1130000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
