text,timediff,PTAB,PL1,PL2,PL3,PL4,PR1,PR2,PR3,PR4,B1P,B2P,B3P,B4P,B5P,15K,sourceID_encoded,BodyGroup_to_encoded,BodyGroup_from_encoded
"Measurement finished OK. (Protocol: 'C+ AX VIBE POST 5 MIN', Sequence: '%SiemensSeq%\fl3d_vibe')",0.0,-567850,,,,,,,,,,,,,,,10,3,1
Patient table has started moving. Absolute PTAB Position: -1464900,21.0,-1464900,,,,,,,,,,,,,,,4,3,1
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",30.000000000000004,-1464900,,,,,,,,,,,,,,,5,3,1
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,0,0,0,0,0,131c,131d,0,0'. Connected coil elements: BC,SP1-8.)",44.0,-1464900,,,,,,,,,,,,,,,1,3,1
"YAxisUpPossible: 1, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",98.0,-1464900,,,,,,,,,,,,,,,5,3,1
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,0,0,0,13161315,1314,131c,131d,0,0'. Connected coil elements: BC,HE1-4,NE1,2,SP1-8.)",258.0,-1464900,,,,,,,,,,,,,,,1,3,1
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,0,0,0,1315,1314,131c,131d,0,0'. Connected coil elements: BC,HE2,4,NE2,SP1-8.)",259.0,-1464900,,,,,,,,,,,,,,,1,3,1
Measurement control information: measurement has been stopped by user. ID: syngo.MR.MRI_MSR_NlsMessageId.Resources.MSRmsg.MRI_MSR_I_34_USER_STOP,522.0,-1464900,,,,,,,,,,,,,,,12,3,1
Patient table has started moving. Absolute PTAB Position: 700,598.0,700,,,,,,,,,,,,,,,4,3,1
"YAxisUpPossible: 1, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",599.0,700,,,,,,,,,,,,,,,5,3,1
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",612.0,700,,,,,,,,,,,,,,,5,3,1
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",613.0,700,,,,,,,,,,,,,,,5,3,1
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,0,0,0,13161315,1314,131c,131d,0,0'. Connected coil elements: BC,HE1-4,NE1,2,SP1-8.)",629.0,700,,,,,,,,,,,,,,,1,3,1
Patient table has started moving. Absolute PTAB Position: -100,644.0,-100,,,,,,,,,,,,,,,4,3,1
"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",647.0,-100,,,,,,,,,,,,,,,5,3,1
Patient table has started moving. Absolute PTAB Position: -291000,647.0,-291000,,,,,,,,,,,,,,,4,3,1
"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",649.0,-291000,,,,,,,,,,,,,,,5,3,1
Patient table has started moving. Absolute PTAB Position: -407850,649.0,-407850,,,,,,,,,,,,,,,4,3,1
"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",657.0,-407850,,,,,,,,,,,,,,,5,3,1
Patient has been positioned,663.0,-407850,,,,,,,,,,,,,,,7,3,1
Patient table has started moving. Absolute PTAB Position: -223750,663.0,-223750,,,,,,,,,,,,,,,4,3,1
"YAxisUpPossible: 0, YAxisDownPossible: 0, argument values are boolean. ZAxisOutPossible: 1, ZAxisInPossible: 1, argument values are boolean.",669.0,-223750,,,,,,,,,,,,,,,5,3,1
A patient has been registered successfully (cd67595df90d54422645eec6c0e7e9b996c7626e).,705.0,-223750,,,,,,,,,,,,,,,8,3,1
"<Event type=""UtilizationEvent"" name =""Utilization"" time=""2023-03-31 14:16:39Z""> <Message>Workflow statistics: Start measurement of step < SCOUT AUTO ALIGN [55] > with AddIn < i18n://syngo.MR.ExamAddIn.Resources/Resource/AutoAlignScout > with body part < BRAIN > < without contrast agent > Anonymised Patient ID < cd67595df90d54422645eec6c0e7e9b996c7626e ></Message> <EventId>95</EventId> <EventSource>MRI_EXU</EventSource> </Event>",727.0,-223750,,,,,,,,,,,,,,,2,3,1
"Start prepare. (Protocol: 'SCOUT AUTO ALIGN', Sequence: '%SiemensSeq%\AALScout')",727.0,-223750,,,,,,,,,,,,,,,9,3,1
0,727.0,-223750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,727.0,-223750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,727.0,-223750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,727.0,-223750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
0,727.0,-223750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
