text,timediff,PTAB,PL1,PL2,PL3,PL4,PR1,PR2,PR3,PR4,B1P,B2P,B3P,B4P,B5P,15K,sourceID_encoded,BodyGroup_to_encoded,BodyGroup_from_encoded
"Measurement finished OK. (Protocol: 'C+ COR VIBE UTERUS', Sequence: '%SiemensSeq%\fl3d_vibe')",0.0,-1799150,,,,,,,,,,,,,,,10,7,8
Patient table has started moving. Absolute PTAB Position: -1783050,56.0,-1783050,,,,,,,,,,,,,,,4,7,8
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",66.0,-1783050,,,,,,,,,,,,,,,5,7,8
"Coil change event was handled successfully. (Coil context: 'default'. Coil plug codes: 'ff,0,0,0,0,0,0,131c,131d,0,0'. Connected coil elements: BC,SP1-8.)",83.0,-1783050,,,,,,,,,,,,,,,1,7,8
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",115.0,-1783050,,,,,,,,,,,,,,,5,7,8
Patient table has started moving. Absolute PTAB Position: 1050,220.0,1050,,,,,,,,,,,,,,,4,7,8
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",221.0,1050,,,,,,,,,,,,,,,5,7,8
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",233.00000000000003,1050,,,,,,,,,,,,,,,5,7,8
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",234.00000000000003,1050,,,,,,,,,,,,,,,5,7,8
Measurement control information: measurement has been stopped by user. ID: syngo.MR.MRI_MSR_NlsMessageId.Resources.MSRmsg.MRI_MSR_I_34_USER_STOP,452.0,1050,,,,,,,,,,,,,,,12,7,8
A patient has been registered successfully (2829b0e8fdc81c2ea152a3e91082902f777c3081).,473.00000000000006,1050,,,,,,,,,,,,,,,8,7,8
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 0, argument values are boolean.",500.00000000000006,1050,,,,,,,,,,,,,,,5,7,8
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",722.0,1050,,,,,,,,,,,,,,,5,7,8
"YAxisUpPossible: 1, YAxisDownPossible: 1, argument values are boolean. ZAxisOutPossible: 0, ZAxisInPossible: 1, argument values are boolean.",723.0,1050,,,,,,,,,,,,,,,5,7,8
