sourceID,timediff,PTAB,PL1,PL2,PL3,PL4,PR1,PR2,PR3,PR4,B1P,B2P,B3P,B4P,B5P,15K,BodyGroup_from,BodyGroup_to
10,369.0,-1496150,,,,,,,,,,,,,,,1,1
11,0.0,-1496150,,,,,,,,,,,,,,,1,1
4,24.0,-1496150,,,,,,,,,,,,,,,1,1
5,42.0,-1592900,,,,,,,,,,,,,,,1,1
6,51.0,-1592900,,,,,,,,,,,,,,,1,1
6,76.0,-1592900,,,,,,,,,,,,,,,1,1
1,76.0,-1592900,,,,,,,,,,,,,,,1,1
1,78.0,-1592900,,,,,,,,,,,,,,,1,1
6,85.0,-1592900,,,,,,,,,,,,,,,1,1
1,101.0,-1592900,,,,,,,,,,,,,,,1,1
5,114.0,250,,,,,,,,,,,,,,,1,1
6,116.0,250,,,,,,,,,,,,,,,1,1
1,121.0,250,,,,,,,,,,,,,,,1,1
1,122.0,250,,,,,,,,,,,,,,,1,1
1,124.0,250,,,,,,,,,,,,,,,1,1
6,125.0,250,,,,,,,,,,,,,,,1,1
6,126.0,250,,,,,,,,,,,,,,,1,1
1,127.0,250,,,,,,,,,,,,,,,1,1
5,165.0,50,,,,,,,,,,,,,,,1,1
6,174.0,50,,,,,,,,,,,,,,,1,1
7,185.0,50,,,,,,,,,,,,,,,1,1
13,215.0,50,,,,,,,,,,,,,,,1,1
9,216.0,50,,,,,,,,,,,,,,,1,1
0,216.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,216.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,216.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,216.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,216.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,216.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,216.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,216.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,216.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,216.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,216.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,216.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
0,216.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
